datetime,ac_num,forecast_requests
2025-03-16 11:00:00,154,782
2025-03-16 12:00:00,154,803
2025-03-16 13:00:00,154,832
2025-03-16 14:00:00,154,798
2025-03-16 15:00:00,154,808
2025-03-16 16:00:00,154,833
2025-03-16 17:00:00,154,811
2025-03-16 18:00:00,154,832
2025-03-16 19:00:00,154,879
2025-03-16 20:00:00,154,770
2025-03-16 21:00:00,154,754
2025-03-16 22:00:00,154,755
2025-03-16 23:00:00,154,694
2025-03-17 00:00:00,154,784
2025-03-17 01:00:00,154,780
2025-03-17 02:00:00,154,774
2025-03-17 03:00:00,154,830
2025-03-17 04:00:00,154,826
2025-03-17 05:00:00,154,792
2025-03-17 06:00:00,154,834
2025-03-17 07:00:00,154,862
2025-03-16 08:00:00,155,284
2025-03-16 09:00:00,155,302
2025-03-16 10:00:00,155,324
2025-03-16 11:00:00,155,316
2025-03-16 12:00:00,155,311
2025-03-16 13:00:00,155,326
2025-03-16 14:00:00,155,324
2025-03-16 15:00:00,155,320
2025-03-16 16:00:00,155,326
2025-03-16 17:00:00,155,330
2025-03-16 18:00:00,155,323
2025-03-16 19:00:00,155,325
2025-03-16 20:00:00,155,266
2025-03-16 21:00:00,155,256
2025-03-16 22:00:00,155,248
2025-03-16 23:00:00,155,175
2025-03-17 00:00:00,155,166
2025-03-17 01:00:00,155,189
2025-03-17 02:00:00,155,139
2025-03-17 03:00:00,155,145
2025-03-17 04:00:00,155,197
2025-03-17 05:00:00,155,163
2025-03-17 06:00:00,155,174
2025-03-17 07:00:00,155,209
2025-03-16 08:00:00,156,219
2025-03-16 09:00:00,156,227
2025-03-16 10:00:00,156,250
2025-03-16 11:00:00,156,242
2025-03-16 12:00:00,156,234
2025-03-16 13:00:00,156,253
2025-03-16 14:00:00,156,260
2025-03-16 15:00:00,156,242
2025-03-16 16:00:00,156,253
2025-03-16 17:00:00,156,263
2025-03-16 18:00:00,156,256
2025-03-16 19:00:00,156,259
2025-03-16 20:00:00,156,204
2025-03-16 21:00:00,156,181
2025-03-16 22:00:00,156,211
2025-03-16 23:00:00,156,172
2025-03-17 00:00:00,156,151
2025-03-17 01:00:00,156,166
2025-03-17 02:00:00,156,157
2025-03-17 03:00:00,156,141
2025-03-17 04:00:00,156,158
2025-03-17 05:00:00,156,177
2025-03-17 06:00:00,156,159
2025-03-17 07:00:00,156,177
2025-03-16 08:00:00,157,323
2025-03-16 09:00:00,157,327
2025-03-16 10:00:00,157,325
2025-03-16 11:00:00,157,325
2025-03-16 12:00:00,157,325
2025-03-16 13:00:00,157,325
2025-03-16 14:00:00,157,325
2025-03-16 15:00:00,157,325
2025-03-16 16:00:00,157,325
2025-03-16 17:00:00,157,325
2025-03-16 18:00:00,157,324
2025-03-16 19:00:00,157,324
2025-03-16 20:00:00,157,264
2025-03-16 21:00:00,157,257
2025-03-16 22:00:00,157,247
2025-03-16 23:00:00,157,175
2025-03-17 00:00:00,157,166
2025-03-17 01:00:00,157,189
2025-03-17 02:00:00,157,140
2025-03-17 03:00:00,157,145
2025-03-17 04:00:00,157,196
2025-03-17 05:00:00,157,163
2025-03-17 06:00:00,157,172
2025-03-17 07:00:00,157,210
2025-03-16 08:00:00,158,324
2025-03-16 09:00:00,158,326
2025-03-16 10:00:00,158,325
2025-03-16 11:00:00,158,325
2025-03-16 12:00:00,158,325
2025-03-16 13:00:00,158,325
2025-03-16 14:00:00,158,325
2025-03-16 15:00:00,158,325
2025-03-16 16:00:00,158,325
2025-03-16 17:00:00,158,325
2025-03-16 18:00:00,158,324
2025-03-16 19:00:00,158,324
2025-03-16 20:00:00,158,264
2025-03-16 21:00:00,158,257
2025-03-16 22:00:00,158,247
2025-03-16 23:00:00,158,175
2025-03-17 00:00:00,158,166
2025-03-17 01:00:00,158,189
2025-03-17 02:00:00,158,140
2025-03-17 03:00:00,158,145
2025-03-17 04:00:00,158,196
2025-03-17 05:00:00,158,163
2025-03-17 06:00:00,158,172
2025-03-17 07:00:00,158,210
2025-03-16 08:00:00,159,248
2025-03-16 09:00:00,159,255
2025-03-16 10:00:00,159,262
2025-03-16 11:00:00,159,260
2025-03-16 12:00:00,159,262
2025-03-16 13:00:00,159,263
2025-03-16 14:00:00,159,262
2025-03-16 15:00:00,159,262
2025-03-16 16:00:00,159,262
2025-03-16 17:00:00,159,262
2025-03-16 18:00:00,159,261
2025-03-16 19:00:00,159,259
2025-03-16 20:00:00,159,206
2025-03-16 21:00:00,159,184
2025-03-16 22:00:00,159,211
2025-03-16 23:00:00,159,172
2025-03-17 00:00:00,159,153
2025-03-17 01:00:00,159,166
2025-03-17 02:00:00,159,157
2025-03-17 03:00:00,159,140
2025-03-17 04:00:00,159,157
2025-03-17 05:00:00,159,164
2025-03-17 06:00:00,159,153
2025-03-17 07:00:00,159,175
2025-03-16 08:00:00,160,713
2025-03-16 09:00:00,160,735
2025-03-16 10:00:00,160,776
2025-03-16 11:00:00,160,778
2025-03-16 12:00:00,160,806
2025-03-16 13:00:00,160,814
2025-03-16 14:00:00,160,797
2025-03-16 15:00:00,160,795
2025-03-16 16:00:00,160,811
2025-03-16 17:00:00,160,808
2025-03-16 18:00:00,160,794
2025-03-16 19:00:00,160,794
2025-03-16 20:00:00,160,687
2025-03-16 21:00:00,160,672
2025-03-16 22:00:00,160,675
2025-03-16 23:00:00,160,633
2025-03-17 00:00:00,160,606
2025-03-17 01:00:00,160,639
2025-03-17 02:00:00,160,634
2025-03-17 03:00:00,160,607
2025-03-17 04:00:00,160,626
2025-03-17 05:00:00,160,636
2025-03-17 06:00:00,160,621
2025-03-17 07:00:00,160,627
2025-03-16 08:00:00,161,459
2025-03-16 09:00:00,161,494
2025-03-16 10:00:00,161,502
2025-03-16 11:00:00,161,496
2025-03-16 12:00:00,161,493
2025-03-16 13:00:00,161,506
2025-03-16 14:00:00,161,500
2025-03-16 15:00:00,161,493
2025-03-16 16:00:00,161,501
2025-03-16 17:00:00,161,500
2025-03-16 18:00:00,161,492
2025-03-16 19:00:00,161,498
2025-03-16 20:00:00,161,406
2025-03-16 21:00:00,161,415
2025-03-16 22:00:00,161,418
2025-03-16 23:00:00,161,372
2025-03-17 00:00:00,161,412
2025-03-17 01:00:00,161,456
2025-03-17 02:00:00,161,386
2025-03-17 03:00:00,161,389
2025-03-17 04:00:00,161,460
2025-03-17 05:00:00,161,413
2025-03-17 06:00:00,161,390
2025-03-17 07:00:00,161,434
2025-03-16 08:00:00,162,440
2025-03-16 09:00:00,162,427
2025-03-16 10:00:00,162,424
2025-03-16 11:00:00,162,436
2025-03-16 12:00:00,162,432
2025-03-16 13:00:00,162,423
2025-03-16 14:00:00,162,429
2025-03-16 15:00:00,162,434
2025-03-16 16:00:00,162,421
2025-03-16 17:00:00,162,421
2025-03-16 18:00:00,162,428
2025-03-16 19:00:00,162,420
2025-03-16 20:00:00,162,382
2025-03-16 21:00:00,162,388
2025-03-16 22:00:00,162,408
2025-03-16 23:00:00,162,387
2025-03-17 00:00:00,162,411
2025-03-17 01:00:00,162,439
2025-03-17 02:00:00,162,404
2025-03-17 03:00:00,162,405
2025-03-17 04:00:00,162,445
2025-03-17 05:00:00,162,425
2025-03-17 06:00:00,162,399
2025-03-17 07:00:00,162,429
2025-03-16 08:00:00,163,332
2025-03-16 09:00:00,163,328
2025-03-16 10:00:00,163,326
2025-03-16 11:00:00,163,327
2025-03-16 12:00:00,163,326
2025-03-16 13:00:00,163,325
2025-03-16 14:00:00,163,325
2025-03-16 15:00:00,163,325
2025-03-16 16:00:00,163,325
2025-03-16 17:00:00,163,325
2025-03-16 18:00:00,163,324
2025-03-16 19:00:00,163,324
2025-03-16 20:00:00,163,264
2025-03-16 21:00:00,163,257
2025-03-16 22:00:00,163,247
2025-03-16 23:00:00,163,175
2025-03-17 00:00:00,163,166
2025-03-17 01:00:00,163,189
2025-03-17 02:00:00,163,140
2025-03-17 03:00:00,163,145
2025-03-17 04:00:00,163,196
2025-03-17 05:00:00,163,163
2025-03-17 06:00:00,163,172
2025-03-17 07:00:00,163,210
2025-03-16 08:00:00,164,1234
2025-03-16 09:00:00,164,1239
2025-03-16 10:00:00,164,1229
2025-03-16 11:00:00,164,1229
2025-03-16 12:00:00,164,1224
2025-03-16 13:00:00,164,1220
2025-03-16 14:00:00,164,1206
2025-03-16 15:00:00,164,1208
2025-03-16 16:00:00,164,1200
2025-03-16 17:00:00,164,1216
2025-03-16 18:00:00,164,1219
2025-03-16 19:00:00,164,1167
2025-03-16 20:00:00,164,1023
2025-03-16 21:00:00,164,974
2025-03-16 22:00:00,164,998
2025-03-16 23:00:00,164,884
2025-03-17 00:00:00,164,929
2025-03-17 01:00:00,164,1027
2025-03-17 02:00:00,164,926
2025-03-17 03:00:00,164,902
2025-03-17 04:00:00,164,1041
2025-03-17 05:00:00,164,954
2025-03-17 06:00:00,164,921
2025-03-17 07:00:00,164,1019
2025-03-16 08:00:00,165,183
2025-03-16 09:00:00,165,208
2025-03-16 10:00:00,165,216
2025-03-16 11:00:00,165,201
2025-03-16 12:00:00,165,204
2025-03-16 13:00:00,165,210
2025-03-16 14:00:00,165,207
2025-03-16 15:00:00,165,202
2025-03-16 16:00:00,165,207
2025-03-16 17:00:00,165,209
2025-03-16 18:00:00,165,205
2025-03-16 19:00:00,165,205
2025-03-16 20:00:00,165,197
2025-03-16 21:00:00,165,191
2025-03-16 22:00:00,165,190
2025-03-16 23:00:00,165,176
2025-03-17 00:00:00,165,158
2025-03-17 01:00:00,165,161
2025-03-17 02:00:00,165,145
2025-03-17 03:00:00,165,151
2025-03-17 04:00:00,165,176
2025-03-17 05:00:00,165,175
2025-03-17 06:00:00,165,159
2025-03-17 07:00:00,165,195
2025-03-16 08:00:00,166,161
2025-03-16 09:00:00,166,176
2025-03-16 10:00:00,166,186
2025-03-16 11:00:00,166,167
2025-03-16 12:00:00,166,179
2025-03-16 13:00:00,166,176
2025-03-16 14:00:00,166,175
2025-03-16 15:00:00,166,178
2025-03-16 16:00:00,166,176
2025-03-16 17:00:00,166,177
2025-03-16 18:00:00,166,175
2025-03-16 19:00:00,166,176
2025-03-16 20:00:00,166,160
2025-03-16 21:00:00,166,152
2025-03-16 22:00:00,166,144
2025-03-16 23:00:00,166,163
2025-03-17 00:00:00,166,169
2025-03-17 01:00:00,166,134
2025-03-17 02:00:00,166,141
2025-03-17 03:00:00,166,162
2025-03-17 04:00:00,166,143
2025-03-17 05:00:00,166,130
2025-03-17 06:00:00,166,159
2025-03-17 07:00:00,166,141
2025-03-16 08:00:00,167,194
2025-03-16 09:00:00,167,219
2025-03-16 10:00:00,167,216
2025-03-16 11:00:00,167,201
2025-03-16 12:00:00,167,204
2025-03-16 13:00:00,167,210
2025-03-16 14:00:00,167,207
2025-03-16 15:00:00,167,201
2025-03-16 16:00:00,167,207
2025-03-16 17:00:00,167,209
2025-03-16 18:00:00,167,205
2025-03-16 19:00:00,167,205
2025-03-16 20:00:00,167,197
2025-03-16 21:00:00,167,192
2025-03-16 22:00:00,167,190
2025-03-16 23:00:00,167,176
2025-03-17 00:00:00,167,158
2025-03-17 01:00:00,167,161
2025-03-17 02:00:00,167,145
2025-03-17 03:00:00,167,151
2025-03-17 04:00:00,167,176
2025-03-17 05:00:00,167,175
2025-03-17 06:00:00,167,159
2025-03-17 07:00:00,167,195
2025-03-16 08:00:00,168,72
2025-03-16 09:00:00,168,81
2025-03-16 10:00:00,168,81
2025-03-16 11:00:00,168,75
2025-03-16 12:00:00,168,79
2025-03-16 13:00:00,168,78
2025-03-16 14:00:00,168,78
2025-03-16 15:00:00,168,78
2025-03-16 16:00:00,168,78
2025-03-16 17:00:00,168,78
2025-03-16 18:00:00,168,77
2025-03-16 19:00:00,168,76
2025-03-16 20:00:00,168,77
2025-03-16 21:00:00,168,71
2025-03-16 22:00:00,168,76
2025-03-16 23:00:00,168,72
2025-03-17 00:00:00,168,75
2025-03-17 01:00:00,168,74
2025-03-17 02:00:00,168,73
2025-03-17 03:00:00,168,76
2025-03-17 04:00:00,168,76
2025-03-17 05:00:00,168,75
2025-03-17 06:00:00,168,75
2025-03-17 07:00:00,168,81
2025-03-16 08:00:00,169,438
2025-03-16 09:00:00,169,427
2025-03-16 10:00:00,169,424
2025-03-16 11:00:00,169,436
2025-03-16 12:00:00,169,432
2025-03-16 13:00:00,169,423
2025-03-16 14:00:00,169,429
2025-03-16 15:00:00,169,434
2025-03-16 16:00:00,169,421
2025-03-16 17:00:00,169,421
2025-03-16 18:00:00,169,428
2025-03-16 19:00:00,169,420
2025-03-16 20:00:00,169,382
2025-03-16 21:00:00,169,388
2025-03-16 22:00:00,169,408
2025-03-16 23:00:00,169,387
2025-03-17 00:00:00,169,411
2025-03-17 01:00:00,169,439
2025-03-17 02:00:00,169,404
2025-03-17 03:00:00,169,405
2025-03-17 04:00:00,169,445
2025-03-17 05:00:00,169,425
2025-03-17 06:00:00,169,399
2025-03-17 07:00:00,169,429
2025-03-16 08:00:00,170,194
2025-03-16 09:00:00,170,219
2025-03-16 10:00:00,170,216
2025-03-16 11:00:00,170,201
2025-03-16 12:00:00,170,204
2025-03-16 13:00:00,170,210
2025-03-16 14:00:00,170,207
2025-03-16 15:00:00,170,201
2025-03-16 16:00:00,170,207
2025-03-16 17:00:00,170,209
2025-03-16 18:00:00,170,205
2025-03-16 19:00:00,170,205
2025-03-16 20:00:00,170,197
2025-03-16 21:00:00,170,192
2025-03-16 22:00:00,170,190
2025-03-16 23:00:00,170,176
2025-03-17 00:00:00,170,158
2025-03-17 01:00:00,170,161
2025-03-17 02:00:00,170,145
2025-03-17 03:00:00,170,151
2025-03-17 04:00:00,170,176
2025-03-17 05:00:00,170,175
2025-03-17 06:00:00,170,159
2025-03-17 07:00:00,170,195
2025-03-16 08:00:00,171,186
2025-03-16 09:00:00,171,206
2025-03-16 10:00:00,171,215
2025-03-16 11:00:00,171,203
2025-03-16 12:00:00,171,202
2025-03-16 13:00:00,171,208
2025-03-16 14:00:00,171,207
2025-03-16 15:00:00,171,205
2025-03-16 16:00:00,171,207
2025-03-16 17:00:00,171,207
2025-03-16 18:00:00,171,205
2025-03-16 19:00:00,171,205
2025-03-16 20:00:00,171,197
2025-03-16 21:00:00,171,191
2025-03-16 22:00:00,171,190
2025-03-16 23:00:00,171,176
2025-03-17 00:00:00,171,158
2025-03-17 01:00:00,171,161
2025-03-17 02:00:00,171,145
2025-03-17 03:00:00,171,151
2025-03-17 04:00:00,171,176
2025-03-17 05:00:00,171,175
2025-03-17 06:00:00,171,159
2025-03-17 07:00:00,171,195
2025-03-16 08:00:00,172,751
2025-03-16 09:00:00,172,805
2025-03-16 10:00:00,172,816
2025-03-16 11:00:00,172,789
2025-03-16 12:00:00,172,801
2025-03-16 13:00:00,172,823
2025-03-16 14:00:00,172,803
2025-03-16 15:00:00,172,796
2025-03-16 16:00:00,172,813
2025-03-16 17:00:00,172,809
2025-03-16 18:00:00,172,793
2025-03-16 19:00:00,172,794
2025-03-16 20:00:00,172,695
2025-03-16 21:00:00,172,679
2025-03-16 22:00:00,172,681
2025-03-16 23:00:00,172,636
2025-03-17 00:00:00,172,604
2025-03-17 01:00:00,172,642
2025-03-17 02:00:00,172,634
2025-03-17 03:00:00,172,602
2025-03-17 04:00:00,172,635
2025-03-17 05:00:00,172,636
2025-03-17 06:00:00,172,620
2025-03-17 07:00:00,172,634
2025-03-16 08:00:00,173,208
2025-03-16 09:00:00,173,216
2025-03-16 10:00:00,173,208
2025-03-16 11:00:00,173,202
2025-03-16 12:00:00,173,208
2025-03-16 13:00:00,173,208
2025-03-16 14:00:00,173,205
2025-03-16 15:00:00,173,206
2025-03-16 16:00:00,173,207
2025-03-16 17:00:00,173,207
2025-03-16 18:00:00,173,206
2025-03-16 19:00:00,173,206
2025-03-16 20:00:00,173,197
2025-03-16 21:00:00,173,195
2025-03-16 22:00:00,173,180
2025-03-16 23:00:00,173,161
2025-03-17 00:00:00,173,161
2025-03-17 01:00:00,173,140
2025-03-17 02:00:00,173,146
2025-03-17 03:00:00,173,166
2025-03-17 04:00:00,173,145
2025-03-17 05:00:00,173,146
2025-03-17 06:00:00,173,178
2025-03-17 07:00:00,173,171
2025-03-16 08:00:00,174,1207
2025-03-16 09:00:00,174,1239
2025-03-16 10:00:00,174,1238
2025-03-16 11:00:00,174,1209
2025-03-16 12:00:00,174,1222
2025-03-16 13:00:00,174,1240
2025-03-16 14:00:00,174,1197
2025-03-16 15:00:00,174,1192
2025-03-16 16:00:00,174,1202
2025-03-16 17:00:00,174,1231
2025-03-16 18:00:00,174,1212
2025-03-16 19:00:00,174,1171
2025-03-16 20:00:00,174,1032
2025-03-16 21:00:00,174,974
2025-03-16 22:00:00,174,997
2025-03-16 23:00:00,174,904
2025-03-17 00:00:00,174,924
2025-03-17 01:00:00,174,1044
2025-03-17 02:00:00,174,929
2025-03-17 03:00:00,174,905
2025-03-17 04:00:00,174,1042
2025-03-17 05:00:00,174,949
2025-03-17 06:00:00,174,921
2025-03-17 07:00:00,174,1022
2025-03-16 08:00:00,175,699
2025-03-16 09:00:00,175,737
2025-03-16 10:00:00,175,750
2025-03-16 11:00:00,175,764
2025-03-16 12:00:00,175,803
2025-03-16 13:00:00,175,801
2025-03-16 14:00:00,175,794
2025-03-16 15:00:00,175,807
2025-03-16 16:00:00,175,810
2025-03-16 17:00:00,175,793
2025-03-16 18:00:00,175,795
2025-03-16 19:00:00,175,820
2025-03-16 20:00:00,175,683
2025-03-16 21:00:00,175,673
2025-03-16 22:00:00,175,702
2025-03-16 23:00:00,175,623
2025-03-17 00:00:00,175,586
2025-03-17 01:00:00,175,667
2025-03-17 02:00:00,175,644
2025-03-17 03:00:00,175,594
2025-03-17 04:00:00,175,638
2025-03-17 05:00:00,175,640
2025-03-17 06:00:00,175,612
2025-03-17 07:00:00,175,625
2025-03-16 08:00:00,176,522
2025-03-16 09:00:00,176,567
2025-03-16 10:00:00,176,584
2025-03-16 11:00:00,176,549
2025-03-16 12:00:00,176,529
2025-03-16 13:00:00,176,598
2025-03-16 14:00:00,176,583
2025-03-16 15:00:00,176,507
2025-03-16 16:00:00,176,562
2025-03-16 17:00:00,176,600
2025-03-16 18:00:00,176,565
2025-03-16 19:00:00,176,546
2025-03-16 20:00:00,176,513
2025-03-16 21:00:00,176,513
2025-03-16 22:00:00,176,448
2025-03-16 23:00:00,176,415
2025-03-17 00:00:00,176,498
2025-03-17 01:00:00,176,459
2025-03-17 02:00:00,176,460
2025-03-17 03:00:00,176,508
2025-03-17 04:00:00,176,487
2025-03-17 05:00:00,176,492
2025-03-17 06:00:00,176,507
2025-03-17 07:00:00,176,499
2025-03-16 08:00:00,177,193
2025-03-16 09:00:00,177,225
2025-03-16 10:00:00,177,217
2025-03-16 11:00:00,177,197
2025-03-16 12:00:00,177,209
2025-03-16 13:00:00,177,215
2025-03-16 14:00:00,177,205
2025-03-16 15:00:00,177,203
2025-03-16 16:00:00,177,208
2025-03-16 17:00:00,177,207
2025-03-16 18:00:00,177,205
2025-03-16 19:00:00,177,206
2025-03-16 20:00:00,177,197
2025-03-16 21:00:00,177,194
2025-03-16 22:00:00,177,180
2025-03-16 23:00:00,177,161
2025-03-17 00:00:00,177,158
2025-03-17 01:00:00,177,143
2025-03-17 02:00:00,177,149
2025-03-17 03:00:00,177,162
2025-03-17 04:00:00,177,145
2025-03-17 05:00:00,177,149
2025-03-17 06:00:00,177,177
2025-03-17 07:00:00,177,176
2025-03-16 08:00:00,178,32
2025-03-16 09:00:00,178,38
2025-03-16 10:00:00,178,35
2025-03-16 11:00:00,178,34
2025-03-16 12:00:00,178,37
2025-03-16 13:00:00,178,32
2025-03-16 14:00:00,178,36
2025-03-16 15:00:00,178,37
2025-03-16 16:00:00,178,32
2025-03-16 17:00:00,178,37
2025-03-16 18:00:00,178,33
2025-03-16 19:00:00,178,36
2025-03-16 20:00:00,178,35
2025-03-16 21:00:00,178,35
2025-03-16 22:00:00,178,35
2025-03-16 23:00:00,178,35
2025-03-17 00:00:00,178,34
2025-03-17 01:00:00,178,35
2025-03-17 02:00:00,178,34
2025-03-17 03:00:00,178,35
2025-03-17 04:00:00,178,35
2025-03-17 05:00:00,178,35
2025-03-17 06:00:00,178,35
2025-03-17 07:00:00,178,35
2025-03-16 08:00:00,179,118
2025-03-16 09:00:00,179,119
2025-03-16 10:00:00,179,121
2025-03-16 11:00:00,179,115
2025-03-16 12:00:00,179,115
2025-03-16 13:00:00,179,116
2025-03-16 14:00:00,179,114
2025-03-16 15:00:00,179,116
2025-03-16 16:00:00,179,114
2025-03-16 17:00:00,179,116
2025-03-16 18:00:00,179,113
2025-03-16 19:00:00,179,114
2025-03-16 20:00:00,179,111
2025-03-16 21:00:00,179,107
2025-03-16 22:00:00,179,113
2025-03-16 23:00:00,179,113
2025-03-17 00:00:00,179,112
2025-03-17 01:00:00,179,112
2025-03-17 02:00:00,179,113
2025-03-17 03:00:00,179,113
2025-03-17 04:00:00,179,112
2025-03-17 05:00:00,179,113
2025-03-17 06:00:00,179,113
2025-03-17 07:00:00,179,114
2025-03-16 08:00:00,180,32
2025-03-16 09:00:00,180,38
2025-03-16 10:00:00,180,35
2025-03-16 11:00:00,180,34
2025-03-16 12:00:00,180,37
2025-03-16 13:00:00,180,32
2025-03-16 14:00:00,180,36
2025-03-16 15:00:00,180,37
2025-03-16 16:00:00,180,32
2025-03-16 17:00:00,180,37
2025-03-16 18:00:00,180,33
2025-03-16 19:00:00,180,36
2025-03-16 20:00:00,180,35
2025-03-16 21:00:00,180,35
2025-03-16 22:00:00,180,35
2025-03-16 23:00:00,180,35
2025-03-17 00:00:00,180,34
2025-03-17 01:00:00,180,35
2025-03-17 02:00:00,180,34
2025-03-17 03:00:00,180,35
2025-03-17 04:00:00,180,35
2025-03-17 05:00:00,180,35
2025-03-17 06:00:00,180,35
2025-03-17 07:00:00,180,35
2025-03-16 08:00:00,181,22
2025-03-16 09:00:00,181,21
2025-03-16 10:00:00,181,21
2025-03-16 11:00:00,181,23
2025-03-16 12:00:00,181,22
2025-03-16 13:00:00,181,18
2025-03-16 14:00:00,181,23
2025-03-16 15:00:00,181,25
2025-03-16 16:00:00,181,16
2025-03-16 17:00:00,181,22
2025-03-16 18:00:00,181,28
2025-03-16 19:00:00,181,17
2025-03-16 20:00:00,181,21
2025-03-16 21:00:00,181,35
2025-03-16 22:00:00,181,21
2025-03-16 23:00:00,181,19
2025-03-17 00:00:00,181,33
2025-03-17 01:00:00,181,26
2025-03-17 02:00:00,181,17
2025-03-17 03:00:00,181,26
2025-03-17 04:00:00,181,35
2025-03-17 05:00:00,181,17
2025-03-17 06:00:00,181,24
2025-03-17 07:00:00,181,39
2025-03-16 08:00:00,182,2
2025-03-16 09:00:00,182,3
2025-03-16 10:00:00,182,6
2025-03-16 11:00:00,182,4
2025-03-16 12:00:00,182,4
2025-03-16 13:00:00,182,7
2025-03-16 14:00:00,182,5
2025-03-16 15:00:00,182,5
2025-03-16 16:00:00,182,6
2025-03-16 17:00:00,182,5
2025-03-16 18:00:00,182,5
2025-03-16 19:00:00,182,6
2025-03-16 20:00:00,182,5
2025-03-16 21:00:00,182,5
2025-03-16 22:00:00,182,6
2025-03-16 23:00:00,182,5
2025-03-17 00:00:00,182,5
2025-03-17 01:00:00,182,5
2025-03-17 02:00:00,182,5
2025-03-17 03:00:00,182,5
2025-03-17 04:00:00,182,5
2025-03-17 05:00:00,182,5
2025-03-17 06:00:00,182,5
2025-03-17 07:00:00,182,5
2025-03-16 08:00:00,183,2
2025-03-16 09:00:00,183,3
2025-03-16 10:00:00,183,6
2025-03-16 11:00:00,183,4
2025-03-16 12:00:00,183,4
2025-03-16 13:00:00,183,7
2025-03-16 14:00:00,183,5
2025-03-16 15:00:00,183,5
2025-03-16 16:00:00,183,6
2025-03-16 17:00:00,183,5
2025-03-16 18:00:00,183,5
2025-03-16 19:00:00,183,6
2025-03-16 20:00:00,183,5
2025-03-16 21:00:00,183,5
2025-03-16 22:00:00,183,6
2025-03-16 23:00:00,183,5
2025-03-17 00:00:00,183,5
2025-03-17 01:00:00,183,5
2025-03-17 02:00:00,183,5
2025-03-17 03:00:00,183,5
2025-03-17 04:00:00,183,5
2025-03-17 05:00:00,183,5
2025-03-17 06:00:00,183,5
2025-03-17 07:00:00,183,5
2025-03-16 08:00:00,184,0
2025-03-16 09:00:00,184,0
2025-03-16 10:00:00,184,0
